id,brand,year,engine_size,value
id_72947,kia,2015,1400,8550
id_27620,vw,2017,1900,12850
id_23475,ford,2013,1400,4800
id_14861,vw,2014,1700,8150
id_14198,bmw,2016,1800,17650
id_80723,ford,2012,2000,4950
id_17469,bmw,2008,3000,3800
id_83566,bmw,2012,1800,11200
id_21465,ford,2011,2000,350
id_8184,vw,2016,3600,17650
id_30038,ford,2014,1800,4500
id_61799,vw,2011,3600,5250
id_98005,ford,2010,2500,2550
id_37829,vw,2015,2300,11200
id_35738,ford,2009,2000,2200
id_93543,ford,2016,2200,9800
id_50265,bmw,2014,3500,19400
id_40834,ford,2012,1600,3150
id_56716,ford,2010,1600,1050
id_84485,bmw,2015,1800,4600
id_8127,vw,2010,1900,7400
id_68788,vw,2015,2300,12150
id_27175,vw,2009,1700,5500
id_5773,ford,2009,2000,2000
id_87784,vw,2011,1900,6050
id_8102,bmw,2015,3500,12000
id_34798,kia,2010,1200,4400
id_51896,vw,2017,1900,10250
id_54920,bmw,2008,1800,250
id_82018,vw,2009,2300,5050
id_48717,ford,2012,2500,4200
id_93137,vw,2009,1900,5950
id_37948,bmw,2014,2300,15100
id_13420,ford,2013,2500,3300
id_25860,ford,2011,1800,650
id_57529,ford,2009,1800,2000
id_79263,bmw,2014,1800,12100
id_22888,vw,2010,1500,7400
id_26173,bmw,2012,1800,10850
id_66312,ford,2012,2200,5100
id_50911,ford,2013,1400,4400
id_16334,vw,2015,1500,10750
id_15014,ford,2014,1400,6150
id_86707,ford,2017,2000,9500
id_25575,vw,2015,1700,9450
id_2404,bmw,2009,3500,9200
id_88246,ford,2013,1600,3300
id_88538,kia,2011,1400,2750
id_47761,kia,2011,1000,3050
id_49921,vw,2008,1900,2400
id_45023,vw,2009,1900,1300
id_98908,ford,2014,1100,4850
id_83384,kia,2012,1400,2950
id_74604,ford,2017,3000,17600
id_94168,vw,2009,1200,2500
id_49132,bmw,2008,2300,7400
id_4518,bmw,2008,2500,8650
id_46603,ford,2013,1400,4600
id_81246,kia,2015,1000,4150
id_41185,kia,2011,1000,2800
id_885,ford,2012,1600,2500
id_31991,bmw,2016,4000,31350
id_29679,ford,2010,1800,1950
id_86144,vw,2013,1700,9300
id_94084,vw,2008,2300,6050
id_1513,vw,2013,3600,9750
id_93542,vw,2015,2300,9000
id_81056,ferrari,2012,4500,63100
id_38002,bmw,2017,4500,31200
id_13831,kia,2009,1400,900
id_48943,ford,2016,2000,8850
id_42810,kia,2008,1400,2350
id_35473,vw,2015,2300,11800
id_2459,ford,2015,2200,8650
id_65020,ford,2017,2500,13100
id_44462,ford,2016,1100,6450
id_29363,ford,2013,1600,3800
id_23006,ford,2015,2500,7100
id_95364,bmw,2013,2500,13150
id_28191,kia,2014,1100,4250
id_66380,vw,2017,1500,11500
id_83453,vw,2013,1900,7700
id_27794,bmw,2008,2300,2850
id_92561,vw,2010,2300,7400
id_19475,ford,2014,2200,6150
id_24691,ford,2012,1800,3850
id_65709,ford,2013,2200,4500
id_93279,vw,2016,1200,10500
id_37571,bmw,2012,4000,16850
id_13853,ford,2014,3000,9050
id_79930,ford,2015,2000,8150
id_98856,ford,2011,1400,3850
id_72039,vw,2015,2300,13250
id_45654,vw,2014,1700,5200
id_80461,bmw,2011,2500,10100
id_24459,vw,2015,1200,6150
id_32352,kia,2012,1100,2300
id_86596,vw,2014,1900,7950
id_49744,ford,2010,1800,2800
id_84902,ford,2011,2200,3200
id_90647,bmw,2014,3500,20150
id_81858,vw,2014,1700,10950
id_87038,vw,2017,2300,14750
id_43266,vw,2011,1900,3900
id_38799,bmw,2014,4500,22450
id_94616,vw,2008,1900,4500
id_23920,kia,2014,800,2400
id_20517,vw,2009,1500,3100
id_29759,ford,2013,1600,2650
id_50859,vw,2011,1900,4400
id_77153,bmw,2010,3000,13400
id_86601,vw,2008,1900,400
id_24085,vw,2015,1900,11600
id_45920,ferrari,2009,6200,24100
id_95991,bmw,2009,2500,9350
id_1983,bmw,2017,1800,18800
id_19221,ferrari,2014,5700,79800
id_89376,ford,2016,2500,9050
id_99524,vw,2009,3600,6700
id_32884,vw,2010,3600,7400
id_42598,ford,2011,3000,4750
id_65939,vw,2010,3600,7400
id_97513,bmw,2008,1800,5250
id_91930,vw,2011,1900,6100
id_38737,ford,2012,2500,2450
id_53044,bmw,2012,3500,15800
id_65801,ford,2010,1800,2900
id_64034,bmw,2016,2300,17250
id_71865,vw,2012,1700,6750
id_60314,vw,2010,3600,7400
id_78761,ford,2009,3000,2000
id_62182,ford,2016,2000,8350
id_88760,bmw,2009,3500,10950
id_63743,ford,2016,2000,8300
id_719,vw,2017,3600,16150
id_52658,bmw,2017,4500,29650
id_53138,kia,2014,1000,5100
id_77306,bmw,2015,1800,11550
id_5303,ford,2016,2000,9850
id_4753,ford,2014,1800,6650
id_47539,ford,2014,2500,8150
id_32037,ford,2015,3000,9900
id_90812,bmw,2010,4000,9900
id_5753,vw,2014,1200,7850
id_12419,bmw,2016,4500,26500
id_88107,vw,2013,3600,13550
id_26181,ferrari,2008,5700,120300
id_32675,kia,2014,1000,3250
id_86195,kia,2009,1200,1550
id_67484,vw,2012,3600,12800
id_76526,vw,2012,1900,9450
id_32180,vw,2011,1900,8500
id_88625,vw,2011,2300,8000
id_34583,vw,2017,1700,11950
id_50164,ford,2009,1400,2000
id_57034,vw,2008,1500,1850
id_83840,kia,2016,1200,6900
id_33716,vw,2015,1200,9350
id_4350,vw,2008,3600,3200
id_79257,ford,2010,2200,2700
id_5686,vw,2015,1500,8600
id_33003,bmw,2014,1800,11950
id_47784,bmw,2008,3000,6150
id_59740,ford,2012,2500,4300
id_35768,ford,2016,1600,8250
id_78227,ford,2013,1600,6600
id_17657,vw,2013,2300,6450
id_78164,vw,2009,3600,6600
id_2359,bmw,2013,2500,15850
id_4491,ford,2014,2000,5350
id_87797,bmw,2017,3500,29550
id_99644,bmw,2010,4500,12500
id_50871,vw,2009,3600,5550
id_84203,vw,2012,1700,5550
id_53290,bmw,2017,2500,26350
id_51410,bmw,2010,2500,11400
id_1908,bmw,2015,3500,22000
id_83493,bmw,2010,2300,5950
id_70131,ford,2010,1100,1300
id_31406,vw,2012,2300,7250
id_46191,bmw,2017,3500,30000
id_57531,ferrari,2016,6200,114950
id_86417,ford,2009,2200,2000
id_35727,ford,2017,3000,14700
id_47291,bmw,2014,3500,21600
id_94252,vw,2012,1900,5450
id_24088,ford,2015,1100,5950
id_36904,vw,2016,2300,11550
id_51635,bmw,2015,2500,17550
id_34189,vw,2011,1500,2250
id_78631,bmw,2009,3000,7050
id_13524,vw,2014,1200,6950
id_56944,bmw,2014,1800,8850
id_31591,vw,2010,1200,7400
id_6448,bmw,2010,4500,14550
id_4282,ford,2011,1100,2000
id_96268,ford,2009,2500,2000
id_84174,bmw,2017,4000,32200
id_95862,ford,2016,3000,11400
id_18127,ford,2017,2200,7200
id_51407,ford,2010,3000,3300
id_55554,kia,2016,1100,7250
id_47600,vw,2015,1900,11500
id_56677,kia,2017,800,5650
id_62460,ford,2010,1800,2600
id_66420,vw,2008,3600,2350
id_85387,ford,2013,2000,5800
id_98583,ford,2009,3000,3800
id_29586,ford,2010,1400,600
id_93800,bmw,2011,3000,13800
id_11386,vw,2012,1900,10000
id_14591,ford,2014,1800,4600
id_60527,kia,2014,1200,5800
id_86266,ford,2015,1100,6550
id_92250,vw,2008,3600,6050
id_70462,ford,2012,1800,3850
id_21071,kia,2009,1200,3250
id_42857,ford,2010,3000,5100
id_71888,vw,2016,1500,9150
id_40003,ford,2014,2500,1650
id_71711,kia,2014,1100,4150
id_92820,bmw,2017,1800,16250
id_6062,ford,2012,1400,2500
id_51240,bmw,2010,2500,8350
id_67214,ford,2015,1100,3450
id_98522,ford,2014,1100,300
id_12954,kia,2011,1000,2900
id_7305,vw,2016,3600,19300
id_43883,bmw,2014,4500,19250
id_78908,vw,2012,1700,2700
id_68213,ford,2014,1800,6600
id_29036,ford,2014,1100,1900
id_35214,kia,2014,1200,3550
id_84558,kia,2011,800,2150
id_84496,vw,2017,1900,12700
id_93825,vw,2014,3600,14850
id_32546,vw,2017,1900,11950
id_82591,vw,2014,3600,15800
id_1045,ford,2015,1600,5600
id_39702,ford,2017,1400,9100
id_14775,vw,2016,3600,16850
id_21165,bmw,2011,2500,9800
id_88051,ford,2014,3000,9000
id_46962,ford,2009,2500,2000
id_18086,vw,2014,1900,8250
id_27958,ford,2015,1400,8000
id_57895,ford,2011,2500,150
id_42509,ford,2011,2000,4650
id_66080,vw,2008,2300,2500
id_760,vw,2010,2300,7400
id_65303,ford,2012,2200,2500
id_33365,ford,2015,2200,7450
id_30845,ford,2017,2000,11650
id_76982,ford,2016,3000,13200
id_734,bmw,2016,1800,22550
id_10769,ford,2009,1800,2000
id_47100,ford,2017,1100,8600
id_50292,kia,2011,1200,3550
id_89334,vw,2013,1200,7950
id_12132,vw,2011,1200,5600
id_45517,ford,2012,2200,4450
id_7416,bmw,2016,2500,21950
id_27729,ford,2016,1600,9350
id_27725,bmw,2017,2500,22850
id_82952,bmw,2010,4500,16900
id_12272,kia,2009,1200,2050
id_26034,ford,2016,2200,8600
id_68272,bmw,2014,4000,20650
id_83990,ford,2014,3000,8700
id_66117,vw,2013,2300,8850
id_182,bmw,2009,3500,10200
id_83523,bmw,2008,4000,8950
id_64755,bmw,2008,4500,4650
id_77184,bmw,2017,4500,38200
id_69070,vw,2016,1500,9750
id_93924,ford,2013,1600,3050
id_90933,bmw,2012,3000,13100
id_45472,ford,2011,2200,4000
id_98465,kia,2008,1200,2350
id_18872,bmw,2015,2300,16600
id_88824,ford,2012,1400,150
id_39371,ford,2012,1100,2500
id_83279,kia,2010,800,2450
id_34806,ford,2011,3000,6050
id_12119,ford,2014,1400,3500
id_34895,bmw,2011,1800,9050
id_33912,vw,2012,1700,5100
id_84752,ford,2017,1100,8600
id_22693,bmw,2015,4000,25850
id_45701,bmw,2015,2500,23400
id_63047,vw,2013,1700,5150
id_6212,vw,2014,1900,6250
id_39527,ford,2011,2500,3900
id_39241,ford,2013,2200,5700
id_29455,vw,2012,1200,6300
id_51639,bmw,2016,3000,26400
id_53955,vw,2012,1700,5750
id_62933,ford,2010,1600,350
id_71509,ford,2015,2000,8150
id_81131,vw,2015,2300,11900
id_38629,ford,2014,2500,6350
id_7630,ford,2013,2200,5550
id_74743,ford,2012,1800,2450
id_40759,ford,2010,2200,2050
id_20501,bmw,2012,4000,17200
id_27807,bmw,2013,4000,11500
id_40919,ford,2010,1400,1250
id_83238,vw,2008,3600,7550
id_53749,bmw,2014,2500,7900
id_85835,bmw,2013,3000,15050
id_15578,vw,2014,3600,13150
id_53579,vw,2015,1700,7150
id_15790,vw,2008,2300,2250
id_98254,vw,2008,3600,5100
id_35890,ford,2008,2500,2200
id_67982,ford,2011,1600,3650
id_29258,bmw,2009,2500,12000
id_8788,vw,2009,3600,4950
id_90882,ford,2010,1600,750
id_25786,bmw,2008,3000,7850
id_673,bmw,2017,3000,30500
id_76170,ford,2017,1100,9000
id_74054,ford,2015,1400,5750
id_94050,ford,2017,1400,6650
id_74490,ford,2009,1600,2000
id_30285,ford,2008,2500,2200
id_38911,ford,2010,1100,1500
id_31145,ford,2010,2200,2900
id_44731,kia,2013,1000,3800
id_24865,vw,2016,1900,13450
id_59717,bmw,2012,2500,8250
id_71213,ford,2016,1100,6150
id_88386,kia,2017,1400,9500
id_40392,ferrari,2014,5000,143050
id_87128,vw,2015,1500,9500
id_83260,vw,2012,2300,6050
id_76739,ford,2010,1600,400
id_1563,ford,2015,2500,8750
id_29134,kia,2016,1400,9300
id_79188,ford,2009,2200,2000
id_54382,vw,2012,3600,11000
id_64301,ford,2017,2000,10750
id_5234,ford,2010,1600,2050
id_32113,bmw,2015,3500,20900
id_84781,bmw,2009,4500,11600
id_13585,ford,2017,1400,5400
id_36504,ford,2014,2200,6700
id_56217,vw,2012,2300,9800
id_75390,ford,2013,2500,5650
id_53762,ferrari,2008,4500,109600
id_68208,ferrari,2008,6200,35850
id_90362,ford,2012,2000,2400
id_12335,ford,2013,2000,5800
id_36810,ford,2008,3000,2200
id_1934,vw,2017,3600,18800
id_32749,ford,2014,1400,5500
id_33724,ford,2013,2200,4750
id_70875,ford,2011,1400,2950
id_98696,bmw,2008,3000,4350
id_33115,vw,2016,1200,9350
id_1855,bmw,2016,3000,22750
id_56732,ford,2012,2500,4850
id_14338,ford,2009,3000,2000
id_12493,kia,2015,1100,7050
id_83138,ford,2013,1400,4400
id_97296,bmw,2011,1800,9050
id_59204,bmw,2011,2300,10450
id_56912,bmw,2009,2300,9600
id_13264,bmw,2011,3500,8750
id_52965,kia,2016,1000,6450
id_90397,vw,2012,2300,6050
id_95246,kia,2009,800,150
id_28568,ford,2010,3000,1350
id_40350,vw,2009,3600,8950
id_60311,vw,2011,2300,6700
id_25073,ford,2016,1600,7200
id_55696,ford,2017,3000,13450
id_65267,bmw,2016,2500,20950
id_80110,vw,2015,1900,11600
id_11444,ford,2010,1400,1800
id_14194,bmw,2010,3000,9200
id_21353,vw,2016,2300,14250
id_49029,vw,2012,1500,7100
id_7530,vw,2016,3600,20650
id_39124,bmw,2009,2300,6150
id_17799,bmw,2012,3500,17600
id_98121,ford,2016,1800,8300
id_96236,vw,2016,1500,8600
id_4470,vw,2013,3600,8800
id_23644,vw,2008,1500,1450
id_17564,ford,2015,1100,5650
id_92194,ford,2017,2200,12400
id_88593,vw,2015,2300,8850
id_42357,vw,2012,1200,1100
id_67673,kia,2011,1000,3700
id_69380,ford,2014,2000,5550
id_24017,ford,2010,2000,450
id_97769,vw,2014,3600,17700
id_84888,bmw,2010,2500,7750
id_39418,ford,2015,2500,8500
id_58735,vw,2016,1200,9750
id_71242,ford,2010,1400,150
id_77272,bmw,2012,2300,13100
id_2856,ford,2015,2200,7600
id_95342,bmw,2009,4000,3800
id_86358,kia,2014,1000,3400
id_87867,ford,2014,1800,6900
id_54277,vw,2008,1700,4250
id_30163,vw,2011,1200,4250
id_19371,ford,2012,2000,3750
id_85917,vw,2015,2300,12400
id_51606,vw,2017,1500,12550
id_77271,vw,2012,1200,5550
id_32789,bmw,2011,2300,9950
id_10772,vw,2015,1900,10500
id_84679,ford,2013,1800,5000
id_99974,bmw,2012,3000,15050
id_35845,ferrari,2015,5700,121600
id_38633,bmw,2016,2500,22300
id_99896,bmw,2017,3000,26350
id_50535,ford,2013,1100,2900
id_85012,ford,2015,1100,6500
id_33597,vw,2015,1500,5200
id_3525,ford,2011,1600,3550
id_410,bmw,2013,3500,19050
id_37913,ford,2010,1100,2950
id_45837,ford,2015,1600,7800
id_87140,bmw,2013,2500,12900
id_81051,bmw,2011,4000,15550
id_12259,vw,2017,1900,14950
id_27396,vw,2008,3600,5100
id_21522,ford,2011,1100,3550
id_74752,kia,2012,1100,3200
id_78140,bmw,2017,2300,20000
id_2022,ford,2013,1100,2650
id_97660,ford,2009,3000,2850
id_80076,vw,2012,2300,7950
id_93726,vw,2009,1200,4700
id_32099,bmw,2010,3500,5550
id_84346,ford,2008,3000,2200
id_31849,vw,2011,1900,6650
id_72476,vw,2010,2300,7400
id_8713,vw,2014,1900,6900
id_25829,ferrari,2008,4500,10900
id_16064,vw,2009,1200,6500
id_42243,bmw,2014,1800,12950
id_99909,kia,2016,1200,5650
id_67800,vw,2010,2300,7400
id_72257,ferrari,2015,3600,98150
id_45161,bmw,2008,3500,9600
id_67585,vw,2013,3600,12650
id_94811,ford,2013,3000,6950
id_85178,kia,2013,1400,6200
id_47729,vw,2013,1900,6700
id_90037,ford,2009,2500,2000
id_93374,ford,2013,2500,4700
id_96211,ford,2016,2000,9350
id_81745,vw,2014,1500,6750
id_43000,ferrari,2013,3600,75950
id_80956,ford,2011,2200,2550
id_23675,ford,2012,3000,4150
id_64976,ford,2010,1800,900
id_48251,kia,2008,1200,2350
id_67356,vw,2012,2300,8550
id_22394,ford,2010,2200,4050
id_88689,vw,2016,1900,11250
id_18512,bmw,2011,4000,15600
id_44059,ford,2015,1600,7050
id_24154,vw,2008,3600,7650
id_94065,ford,2008,1100,2200
id_90530,ford,2009,2500,3650
id_88878,vw,2010,1900,7400
id_56147,bmw,2012,4000,13800
id_86688,ford,2013,1800,6350
id_35340,bmw,2008,3000,350
id_77134,kia,2013,1200,2750
id_68057,ford,2013,3000,7050
id_67381,ford,2012,1100,3150
id_64822,vw,2011,3600,10950
id_51004,ford,2016,1600,9700
id_10283,ford,2008,2000,2250
id_5828,ford,2011,1100,2650
id_96480,kia,2009,1000,600
id_61016,bmw,2012,4000,17100
id_84143,ford,2009,3000,2000
id_56625,kia,2008,1000,2350
id_41794,vw,2016,1200,7200
id_83694,bmw,2010,2500,2400
id_34936,bmw,2010,3000,4250
id_77433,vw,2012,2300,6600
id_5106,bmw,2017,3500,33100
id_75039,vw,2012,2300,9500
id_24899,ford,2008,2000,2250
id_75404,vw,2010,1700,7400
id_60036,ford,2012,2200,4950
id_40523,kia,2016,1400,8100
id_4610,bmw,2008,2300,5450
id_5802,bmw,2014,1800,15100
id_35367,vw,2013,1200,5550
id_20222,kia,2017,800,4750
id_51423,kia,2014,1200,5700
id_41183,vw,2015,1500,8100
id_3759,vw,2011,1900,6850
id_17881,ford,2014,1400,5150
id_57870,vw,2014,3600,13450
id_46071,ford,2012,1600,2500
id_20198,vw,2010,1900,7400
id_15087,bmw,2008,1800,5600
id_95923,bmw,2014,3500,20950
id_31888,bmw,2014,2300,17050
id_63119,kia,2011,1400,1100
id_4630,ford,2012,2000,1900
id_12382,ford,2008,2200,2250
id_86840,ford,2013,1100,5050
id_34420,ford,2016,2200,9350
id_98819,ford,2009,2200,2000
id_99463,ford,2010,2200,2250
id_89582,vw,2015,1200,10450
id_21610,vw,2010,3600,7450
id_68774,ford,2016,1800,7250
id_8913,kia,2015,800,3350
id_52264,bmw,2016,3000,19700
id_50942,bmw,2011,3500,13750
id_17559,kia,2010,800,1300
id_52347,vw,2015,1700,7700
id_92531,vw,2011,1700,6250
id_39195,vw,2009,3600,5700
id_47354,vw,2009,1200,4900
id_29493,ford,2012,2000,4000
id_3744,vw,2016,1700,11450
id_51881,ford,2016,1100,4550
id_44817,ford,2012,2000,5800
id_35036,vw,2010,1200,7450
id_39031,kia,2015,1100,6400
id_19734,vw,2013,1900,7000
id_24043,ford,2010,2500,150
id_3019,vw,2010,3600,7450
id_56544,ford,2011,2000,3450
id_40150,ford,2016,1400,8300
id_79808,bmw,2009,3000,9700
id_54335,vw,2016,2300,12650
id_97547,kia,2013,1200,4150
id_98402,vw,2015,1900,12150
id_50817,vw,2016,3600,14100
id_18589,ford,2015,2500,8100
id_11614,ford,2014,2000,6200
id_65189,ford,2016,1800,7800
id_86646,bmw,2014,3000,16750
id_4592,ford,2010,2500,2400
id_40327,bmw,2012,3500,16200
id_91519,vw,2011,1900,7800
id_71000,vw,2013,2300,8300
id_34205,kia,2009,1200,150
id_97795,ford,2012,1800,3900
id_2274,bmw,2008,4500,10700
id_58791,ford,2014,1100,4950
id_96552,ford,2016,1800,10750
id_21155,ford,2010,1100,850
id_66734,vw,2012,1200,5300
id_98946,ford,2012,2000,2500
id_86136,kia,2010,1200,2450
id_43462,bmw,2012,2500,10050
id_74404,bmw,2016,3000,23200
id_44589,ford,2009,1100,2000
id_32773,ford,2015,1100,5650
id_29571,vw,2008,1500,900
id_98791,ford,2016,1100,7100
id_84483,vw,2014,3600,16550
id_70292,vw,2015,2300,11200
id_46035,vw,2013,1200,7550
id_78821,vw,2011,1900,4100
id_96349,kia,2017,1000,7800
id_32024,ford,2010,1100,2850
id_80713,ford,2008,1400,2250
id_5140,ford,2016,1100,3250
id_35266,bmw,2011,1800,8700
id_17855,bmw,2013,1800,12200
id_3397,ford,2016,1800,8700
id_651,ford,2015,2000,8150
id_81181,bmw,2013,3000,16400
id_63677,kia,2009,1100,2750
id_58577,vw,2008,1500,2900
id_76601,ford,2013,3000,6400
id_74208,ford,2012,1800,4800
id_72573,kia,2011,1100,3400
id_78356,ford,2014,2500,7550
id_3434,bmw,2008,4500,6850
id_56458,vw,2011,3600,10200
id_26814,vw,2009,1700,2300
id_53033,ford,2014,2000,4950
id_75028,bmw,2014,3500,6200
id_76427,ford,2011,1400,2200
id_96817,ford,2017,3000,13000
id_420,bmw,2015,4000,21900
id_32080,ford,2010,1400,2550
id_13946,vw,2010,1900,7450
id_13134,ford,2008,2000,2250
id_54312,vw,2012,1500,5850
id_79031,ford,2015,1600,4800
id_22090,vw,2011,1500,5350
id_40776,vw,2012,2300,7350
id_92176,ford,2009,1100,2000
id_98006,ford,2012,1400,3400
id_84179,ford,2013,2500,5200
id_62584,ford,2014,3000,3950
id_97567,vw,2013,1700,9150
id_84819,vw,2013,1700,8200
id_89360,ford,2009,1100,2000
id_84504,vw,2013,1200,6200
id_74786,ford,2012,1100,4100
id_44142,bmw,2014,4500,22850
id_84319,vw,2014,3600,12100
id_2349,ford,2014,2200,6200
id_33149,ford,2017,2000,8250
id_68664,ford,2012,1100,2050
id_92845,bmw,2013,3500,18550
id_73909,vw,2013,2300,9700
id_86482,ford,2008,2000,2250
id_20747,bmw,2015,4500,30150
id_1866,ford,2013,3000,6350
id_8627,ford,2010,1800,500
id_1190,vw,2017,3600,18900
id_27271,vw,2010,3600,7450
id_49551,bmw,2013,1800,11950
id_27414,ford,2017,1800,9750
id_29312,vw,2015,2300,11700
id_83583,vw,2013,1900,9200
id_34510,vw,2017,2300,12750
id_13541,ford,2017,2000,10350
id_94906,kia,2014,1100,5100
id_86234,bmw,2013,4000,12050
id_12607,ford,2015,3000,8300
id_99256,vw,2009,1500,6400
id_76698,kia,2011,1000,1850
id_8821,ferrari,2016,5000,133800
id_65265,vw,2008,1700,2850
id_43019,bmw,2012,3000,16250
id_4012,bmw,2014,2300,17950
id_29915,ferrari,2012,6200,8800
id_50706,ford,2015,3000,7950
id_37399,vw,2010,3600,7450
id_31618,vw,2016,2300,15800
id_99234,vw,2012,1700,6650
id_97265,ford,2017,2000,12100
id_76576,vw,2015,2300,13750
id_13431,bmw,2012,4500,16200
id_63409,vw,2012,2300,6100
id_49156,bmw,2016,3000,19900
id_58979,kia,2014,1000,3850
id_7473,bmw,2016,2300,23250
id_86367,bmw,2009,3500,8900
id_89953,vw,2010,1700,7450
id_30505,vw,2011,2300,6950
id_69830,vw,2009,1200,2550
id_48254,ford,2013,3000,6850
id_40729,ford,2012,1800,3350
id_84061,kia,2011,1200,2500
id_88181,bmw,2009,3500,7850
id_45079,kia,2011,800,1650
id_30357,ford,2015,1600,7300
id_57542,vw,2010,3600,7450
id_54984,vw,2013,1700,5700
id_85985,ford,2010,1400,2650
id_95950,vw,2015,1900,13550
id_69806,kia,2017,1400,10350
id_81000,ford,2013,1800,5400
id_6320,vw,2014,2300,8100
id_62146,bmw,2014,4500,25400
id_68848,vw,2017,1900,13950
id_12752,ford,2011,3000,1400
id_81362,ford,2009,1100,2000
id_92789,bmw,2008,2300,6000
id_60466,bmw,2013,1800,13550
id_51306,ford,2008,1800,2250
id_14669,vw,2008,3600,6600
id_14875,ford,2015,1100,7600
id_41569,bmw,2013,1800,13100
id_41174,bmw,2014,4000,21650
id_12872,ford,2016,2000,9700
id_14638,bmw,2012,2500,14750
id_44755,bmw,2013,4000,19150
id_45682,ford,2013,1800,5650
id_68372,bmw,2013,3500,16550
id_79931,ford,2015,2000,8200
id_48777,bmw,2010,2300,6600
id_24137,vw,2017,1700,11950
id_22250,vw,2016,3600,19550
id_11094,vw,2015,1500,8700
id_73849,bmw,2016,1800,19400
id_65878,vw,2009,3600,7600
id_82147,vw,2008,2300,5150
id_70774,bmw,2016,2300,23650
id_73722,ford,2015,1400,5400
id_98687,ford,2014,1100,6100
id_96919,vw,2011,1200,6400
id_26867,ford,2014,3000,8650
id_23951,ford,2017,3000,12400
id_47746,ford,2012,2200,2700
id_36784,vw,2016,1700,11250
id_39756,ford,2010,1600,2200
id_36850,bmw,2009,2300,8400
id_88478,bmw,2013,4000,16050
id_38339,vw,2013,1700,6800
id_88168,ford,2014,2000,5350
id_67399,bmw,2012,2300,9200
id_28721,ford,2015,1800,7550
id_65439,vw,2009,2300,5800
id_24700,vw,2015,3600,16100
id_96257,ford,2016,1800,9450
id_57475,ford,2010,2200,2050
id_63345,vw,2011,1200,1400
id_61899,vw,2014,3600,11700
id_33142,bmw,2010,4000,10550
id_74663,ford,2009,2200,4150
id_51696,vw,2010,1700,7450
id_12327,ford,2012,1100,2200
id_92501,ford,2014,2000,5750
id_61702,vw,2014,2300,10750
id_91845,vw,2010,2300,7450
id_34608,ford,2012,1400,2200
id_95116,ford,2016,2500,10550
id_99733,bmw,2015,1800,17000
id_2894,ford,2014,1400,6100
id_38954,ford,2017,2000,13600
id_58800,kia,2016,1000,5600
id_91127,vw,2010,1500,7450
id_6234,vw,2009,1200,3300
id_12436,bmw,2015,2300,16900
id_81670,ford,2012,2200,5800
id_59849,bmw,2017,1800,20600
id_23603,kia,2015,1000,4900
id_92803,ford,2017,1100,8700
id_78776,ford,2016,1100,5600
id_99438,ford,2017,2000,13000
id_41768,ford,2016,2200,10450
id_57868,vw,2016,2300,11550
id_22463,vw,2012,1200,4650
id_80682,kia,2014,1000,4900
id_77319,ford,2015,2200,7050
id_96304,vw,2015,1500,8800
id_30184,ford,2009,1600,2200
id_97688,ford,2012,1100,3150
id_56213,ford,2014,1800,4350
id_98400,bmw,2015,4000,24550
id_10859,vw,2017,1700,11050
id_14148,bmw,2017,4500,31850
id_92604,ford,2016,1800,7100
id_51927,ferrari,2009,3600,49300
id_58985,bmw,2015,4500,29100
id_94876,vw,2010,2300,7450
id_49128,ford,2010,2500,1100
id_89567,vw,2017,1500,7950
id_20165,bmw,2010,4000,14500
id_4685,bmw,2013,4500,20700
id_31764,ford,2016,3000,10700
id_37675,kia,2011,800,2100
id_22359,vw,2011,3600,7950
id_20130,vw,2010,3600,7450
id_67390,vw,2011,3600,9000
id_90425,vw,2015,1900,10550
id_88634,bmw,2013,1800,14350
id_66934,ford,2016,1600,6250
id_91750,ford,2015,3000,9850
id_89125,vw,2014,1500,7300
id_7192,ford,2015,2000,8200
id_98909,ford,2009,3000,5350
id_59944,vw,2017,1500,11950
id_19880,ford,2012,1800,150
id_66413,bmw,2016,1800,20000
id_2270,vw,2008,1200,300
id_53940,ford,2016,1100,5600
id_74411,vw,2008,1500,3700
id_17457,vw,2013,1500,8750
id_4428,bmw,2012,2500,13100
id_88185,ford,2013,2000,5850
id_65395,ford,2013,2200,6000
id_25108,ford,2016,3000,10700
id_8488,bmw,2016,4500,28200
id_35829,ford,2011,1600,1900
id_50949,ford,2016,2000,8150
id_54377,vw,2013,3600,15450
id_79430,vw,2013,1900,7600
id_34269,vw,2011,2300,7750
id_80123,ford,2016,1100,6400
id_69512,vw,2012,1900,9050
id_11280,bmw,2016,2300,18100
id_18291,vw,2014,3600,11300
id_25833,kia,2013,1200,4000
id_85283,bmw,2017,2500,21750
id_10075,ford,2017,3000,14500
id_26392,vw,2013,2300,9300
id_54537,vw,2016,1700,10500
id_80630,vw,2015,2300,12000
id_66762,bmw,2012,1800,9250
id_67650,ford,2009,1400,3050
id_99167,vw,2008,1500,3650
id_44889,ford,2017,2000,9400
id_59012,bmw,2017,2300,26500
id_77968,vw,2015,2300,11250
id_36154,kia,2009,1100,1100
id_86559,ford,2009,2200,2000
id_95928,bmw,2017,2500,23900
id_59700,bmw,2013,4500,17900
id_35669,kia,2015,800,5350
id_20569,vw,2013,1200,6900
id_30838,ford,2012,1100,2650
id_34955,kia,2008,1200,2400
id_91070,ferrari,2010,3600,11600
id_44824,vw,2009,1900,7800
id_68957,vw,2015,1900,7800
id_36486,kia,2012,800,1900
id_65440,vw,2014,1700,6150
id_19854,vw,2012,1900,6200
